START_DATE,Region,m_sku_desc,Actual_Tons,Predicted_Tons,ProcessID,Algorithm,MAPE,WMAPE,Error,Champion,Rank
2018-09-10,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.919,2.105206707000373,1,Lasso,0.2435095369742935,0.20121808061022475,-0.1862067070003728,,3
2018-09-24,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.2119999999999997,1.5215934644578248,1,Lasso,0.2435095369742935,0.20121808061022475,0.6904065355421753,,3
2018-10-01,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.635,1.0317341242670015,1,Lasso,0.2435095369742935,0.20121808061022475,-0.3967341242670015,,3
2018-10-08,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.7790000000000001,1.6125677715533564,1,Lasso,0.2435095369742935,0.20121808061022475,0.16643222844664352,,3
2018-10-15,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.474,1.4086343808398267,1,Lasso,0.2435095369742935,0.20121808061022475,0.06536561916017303,,3
2018-10-22,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.365,2.031700734557965,1,Lasso,0.2435095369742935,0.20121808061022475,0.33329926544203525,,3
2018-10-29,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.0270000000000001,1.6667636395683216,1,Lasso,0.2435095369742935,0.20121808061022475,-0.6397636395683222,,3
2018-11-05,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.713,1.384356711361824,1,Lasso,0.2435095369742935,0.20121808061022475,0.32864328863817605,,3
2018-11-19,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.981,1.368809506376969,1,Lasso,0.2435095369742935,0.20121808061022475,-0.387809506376969,,3
2018-11-26,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.871,1.1705092905786274,1,Lasso,0.2435095369742935,0.20121808061022475,-0.2995092905786274,,3
