,Unnamed: 0,Prod5,brand_desc,Prod6,YEAR_c,WEEK_c,month_c,START_DATE,END_DATE,Region,m_sku_cd,m_sku_desc,tons,gsv,zcon,zpr1,y400,min_con_price_per_gram,avg_con_price_per_gram,max_con_price_per_gram,media_spend_value,tons_lag18,tons_lag19,tons_lag20,tons_lag21,tons_lagdiff_18_19,tons_lagdiff_19_20,tons_lagdiff_20_21,tons_rollingmean_18_19_20,media_lag_1,media_lag_2,media_lag_3,media_lag_4,media_lagdiff_1_2,media_lagdiff_2_3,media_lagdiff_3_4,price_lag_1,price_lag_2,price_lag_3,price_lag_4,price_lagdiff_1_2,price_lagdiff_2_3,price_lagdiff_3_4,sec_vol,sec_val,incentive_applied_pop_count,bonus,freeitems,unit,kg,bonus_flag,freeItems_flag,unit_flag,kg_flag,max_bonus,max_freeitems,max_unit,max_kg,min_bonus,min_freeitems,min_unit,min_kg,avg_bonus,avg_freeitems,avg_unit,avg_kg,incentive_applied_pop_count_lag_1,incentive_applied_pop_count_lag_2,incentive_applied_pop_count_lag_3,incentive_applied_pop_count_lag_4,incentive_applied_pop_count_lagdiff_1_2,incentive_applied_pop_count_lagdiff_2_3,incentive_applied_pop_count_lagdiff_3_4,bonus_lag_1,bonus_lag_2,bonus_lag_3,bonus_lag_4,bonus_lagdiff_1_2,bonus_lagdiff_2_3,bonus_lagdiff_3_4,freeitems_lag_1,freeitems_lag_2,freeitems_lag_3,freeitems_lag_4,freeitems_lagdiff_1_2,freeitems_lagdiff_2_3,freeitems_lagdiff_3_4,unit_lag_1,unit_lag_2,unit_lag_3,unit_lag_4,unit_lagdiff_1_2,unit_lagdiff_2_3,unit_lagdiff_3_4,kg_lag_1,kg_lag_2,kg_lag_3,kg_lag_4,kg_lagdiff_1_2,kg_lagdiff_2_3,kg_lagdiff_3_4,incentive_applied_pop_count_lead_1,incentive_applied_pop_count_lead_2,incentive_applied_pop_count_leaddiff_1_2,bonus_lead_1,bonus_lead_2,bonus_leaddiff_1_2,freeitems_lead_1,freeitems_lead_2,freeitems_leaddiff_1_2,unit_lead_1,unit_lead_2,unit_leaddiff_1_2,kg_lead_1,kg_lead_2,kg_leaddiff_1_2
208,208,473440041,,473440041B1,2015,42,10,2015-10-12,10/18/2015,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.134,223885.2,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,2310000.0,0.18100000000000002,0.196,0.6609999999999999,0.122,-0.015,-0.465,0.539,0.34600000000000003,2310000.0,2310000.0,3696700.0,3696700.0,0.0,-1386700.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,528,473440041,,473440041B1,2018,27,7,2018-07-02,7/8/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.174,321574.4,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,4819500.0,0.406,0.24600000000000002,0.27899999999999997,0.424,0.16,-0.033,-0.145,0.310333333,1948800.0,1948800.0,1948800.0,1948800.0,0.0,0.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,1028,473440041,,473440041B1,2017,38,9,2017-09-18,9/24/2017,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.267,486707.2,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,329700.0,0.16,0.096,0.299,0.201,0.064,-0.203,0.098,0.185,329700.0,329700.0,263200.0,263200.0,0.0,66500.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,1048,473440041,,473440041B1,2016,46,11,2016-11-07,11/13/2016,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.098,167913.9,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,6188700.0,0.17,0.094,0.239,0.23600000000000002,0.076,-0.145,0.003,0.167666667,6188700.0,5796000.0,3439800.0,3439800.0,392700.0,2356200.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,1068,473440041,,473440041B1,2016,44,10,2016-10-24,10/30/2016,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.271,459764.25,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,5796000.0,0.239,0.23600000000000002,0.299,0.395,0.003,-0.063,-0.096,0.258,3439800.0,3439800.0,3439800.0,3439800.0,0.0,0.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,1148,473440041,,473440041B1,2017,15,4,2017-04-10,4/16/2017,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.366,611686.35,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,924700.0,0.198,0.166,0.376,0.098,0.032,-0.21,0.278,0.246666667,924700.0,985600.0,985600.0,985600.0,-60900.0,0.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,1208,473440041,,473440041B1,2015,44,10,2015-10-26,11/1/2015,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.18899999999999997,315838.05,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,2310000.0,0.105,0.242,0.18100000000000002,0.196,-0.13699999999999998,0.061,-0.015,0.17600000000000002,2310000.0,2310000.0,2310000.0,2310000.0,0.0,0.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2148,2148,473440041,,473440041B1,2018,49,12,2018-12-03,12/9/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.192,351993.6,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,1999900.0,0.38,0.29600000000000004,0.402,0.149,0.084,-0.106,0.253,0.359333333,3899700.0,3899700.0,3899700.0,3899700.0,0.0,0.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,2188,473440041,,473440041B1,2017,22,5,2017-05-29,6/4/2017,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.271,455766.3,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,172900.0,0.28300000000000003,0.17300000000000001,0.303,0.304,0.11,-0.13,-0.001,0.253,172900.0,172900.0,172900.0,172900.0,0.0,0.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,2248,473440041,,473440041B1,2016,32,8,2016-08-01,8/7/2016,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.381,635674.05,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,284200.0,0.327,0.226,0.10300000000000001,0.161,0.10099999999999999,0.12300000000000001,-0.057999999999999996,0.21866666699999998,284200.0,3444000.0,3444000.0,3444000.0,-3159800.0,0.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2268,2268,473440041,,473440041B1,2015,15,4,2015-04-06,4/12/2015,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.203,339825.75,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,2552900.0,0.059000000000000004,0.221,0.134,0.193,-0.162,0.087,-0.059000000000000004,0.138,2552900.0,2410800.0,2410800.0,2410800.0,142100.0,0.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,2288,473440041,,473440041B1,2015,12,3,2015-03-16,3/22/2015,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.266,443772.45,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,2410800.0,0.193,0.052000000000000005,0.087,0.769,0.141,-0.035,-0.682,0.110666667,2410800.0,2410800.0,4200.0,4200.0,0.0,2406600.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2368,2368,473440041,,473440041B1,2017,21,5,2017-05-22,5/28/2017,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.275,463762.2,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,172900.0,0.17300000000000001,0.303,0.304,0.059000000000000004,-0.13,-0.001,0.245,0.26,172900.0,172900.0,172900.0,924700.0,0.0,0.0,-751800.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2388,2388,473440041,,473440041B1,2016,10,3,2016-02-29,3/6/2016,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.158,267862.65,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,2693600.0,0.18899999999999997,0.07200000000000001,0.134,0.134,0.11699999999999999,-0.062,0.0,0.131666667,2652900.0,2408700.0,2408700.0,2408700.0,244200.0,0.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,2408,473440041,,473440041B1,2016,35,8,2016-08-22,8/28/2016,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.39399999999999996,659661.75,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,231400.0,0.29,0.135,0.134,0.327,0.155,0.001,-0.193,0.18633333300000002,284200.0,284200.0,284200.0,284200.0,0.0,0.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2448,2448,473440041,,473440041B1,2017,47,11,2017-11-20,11/26/2017,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.396,721369.6,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,11726400.0,0.11599999999999999,0.19699999999999998,0.14,0.019,-0.081,0.057,0.121,0.151,11726400.0,11726400.0,4505200.0,4505200.0,0.0,7221200.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2468,2468,473440041,,473440041B1,2016,17,4,2016-04-18,4/24/2016,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.29,487749.9,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,2212600.0,0.16,0.17,0.08800000000000001,0.308,-0.01,0.08199999999999999,-0.22,0.139333333,2250500.0,2250500.0,2250500.0,2504100.0,0.0,0.0,-253600.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2568,2568,473440041,,473440041B1,2018,24,6,2018-06-11,6/17/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.27399999999999997,495398.4,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,1948800.0,0.424,0.342,0.034,0.248,0.08199999999999999,0.308,-0.214,0.26666666699999997,1948800.0,3229100.0,3229100.0,3229100.0,-1280300.0,0.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4488,4488,473440041,,473440041B1,2017,36,9,2017-09-04,9/10/2017,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.158,291155.2,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,329700.0,0.299,0.201,0.222,0.366,0.098,-0.021,-0.14400000000000002,0.240666667,263200.0,263200.0,263200.0,263200.0,0.0,0.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4528,4528,473440041,,473440041B1,2017,9,2,2017-02-27,3/5/2017,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.252,419784.75,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,1043700.0,0.183,0.46299999999999997,0.14300000000000002,0.309,-0.28,0.32,-0.166,0.263,1043700.0,1043700.0,1043700.0,1963500.0,0.0,0.0,-919800.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4568,4568,473440041,,473440041B1,2016,33,8,2016-08-08,8/14/2016,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.16899999999999998,283854.45,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,284200.0,0.134,0.327,0.226,0.10300000000000001,-0.193,0.10099999999999999,0.12300000000000001,0.22899999999999998,284200.0,284200.0,3444000.0,3444000.0,0.0,-3159800.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4588,4588,473440041,,473440041B1,2017,34,8,2017-08-21,8/27/2017,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.295,530337.0,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,263200.0,0.222,0.366,0.133,0.363,-0.14400000000000002,0.233,-0.23,0.240333333,263200.0,263200.0,203700.0,203700.0,0.0,59500.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4608,4608,473440041,,473440041B1,2016,6,2,2016-02-01,2/7/2016,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.306,507739.65,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,2408700.0,0.209,0.187,0.212,0.231,0.022000000000000002,-0.025,-0.019,0.202666667,2408700.0,2054500.0,2054500.0,2054500.0,354200.0,0.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4648,4648,473440041,,473440041B1,2015,29,7,2015-07-13,7/19/2015,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.07400000000000001,123936.45,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,3500.0,0.038,0.004,0.195,0.04,0.034,-0.191,0.155,0.079,3500.0,3500.0,2996000.0,2996000.0,0.0,-2992500.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4668,4668,473440041,,473440041B1,2016,4,1,2016-01-18,1/24/2016,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.13699999999999998,231881.1,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,2054500.0,0.212,0.231,0.312,0.182,-0.019,-0.081,0.13,0.251666667,2054500.0,2054500.0,2054500.0,20300.0,0.0,0.0,2034200.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
